"Distribution of disabled workers by sex, economic status and residence - 2011",,,,,,,,,,,
Table Name,State Code,State Name,Type of disability,Total/ Rural/ Urban,Sex,Workers,,,,,Non-workers
DISAB04,12,State - ARUNACHAL PRADESH (12),In Speech,Rural,Females,257,197,29,1,30,305
DISAB04,12,State - ARUNACHAL PRADESH (12),In Speech,Urban,Persons,81,1,4,6,70,158
DISAB04,12,State - ARUNACHAL PRADESH (12),In Speech,Urban,Males,63,0,4,6,53,80
DISAB04,12,State - ARUNACHAL PRADESH (12),In Speech,Urban,Females,18,1,0,0,17,78
DISAB04,12,State - ARUNACHAL PRADESH (12),In Movement,Total,Persons,1284,679,85,26,494,1951
DISAB04,12,State - ARUNACHAL PRADESH (12),In Movement,Total,Males,907,448,41,18,400,1028
DISAB04,12,State - ARUNACHAL PRADESH (12),In Movement,Total,Females,377,231,44,8,94,923
DISAB04,12,State - ARUNACHAL PRADESH (12),In Movement,Rural,Persons,1081,671,81,18,311,1654
DISAB04,12,State - ARUNACHAL PRADESH (12),In Movement,Rural,Males,751,444,41,14,252,869
DISAB04,12,State - ARUNACHAL PRADESH (12),In Movement,Rural,Females,330,227,40,4,59,785
DISAB04,12,State - ARUNACHAL PRADESH (12),In Movement,Urban,Persons,203,8,4,8,183,297
DISAB04,12,State - ARUNACHAL PRADESH (12),In Movement,Urban,Males,156,4,0,4,148,159
DISAB04,12,State - ARUNACHAL PRADESH (12),In Movement,Urban,Females,47,4,4,4,35,138
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Retardation,Total,Persons,437,245,35,9,148,827
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Retardation,Total,Males,240,124,15,5,96,395
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Retardation,Total,Females,197,121,20,4,52,432
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Retardation,Rural,Persons,370,243,34,9,84,641
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Retardation,Rural,Males,194,123,14,5,52,318
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Retardation,Rural,Females,176,120,20,4,32,323
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Retardation,Urban,Persons,67,2,1,0,64,186
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Retardation,Urban,Males,46,1,1,0,44,77
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Retardation,Urban,Females,21,1,0,0,20,109
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Illness,Total,Persons,204,150,14,3,37,427
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Illness,Total,Males,120,85,7,3,25,224
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Illness,Total,Females,84,65,7,0,12,203
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Illness,Rural,Persons,192,150,14,2,26,341
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Illness,Rural,Males,112,85,7,2,18,179
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Illness,Rural,Females,80,65,7,0,8,162
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Illness,Urban,Persons,12,0,0,1,11,86
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Illness,Urban,Males,8,0,0,1,7,45
DISAB04,12,State - ARUNACHAL PRADESH (12),Mental Illness,Urban,Females,4,0,0,0,4,41
DISAB04,12,State - ARUNACHAL PRADESH (12),Any Other,Total,Persons,1787,872,100,36,779,2091
DISAB04,12,State - ARUNACHAL PRADESH (12),Any Other,Total,Males,1130,470,55,19,586,950
DISAB04,12,State - ARUNACHAL PRADESH (12),Any Other,Total,Females,657,402,45,17,193,1141
DISAB04,12,State - ARUNACHAL PRADESH (12),Any Other,Rural,Persons,1410,865,96,26,423,1595
DISAB04,12,State - ARUNACHAL PRADESH (12),Any Other,Rural,Males,831,465,53,16,297,751
DISAB04,12,State - ARUNACHAL PRADESH (12),Any Other,Rural,Females,579,400,43,10,126,844
DISAB04,12,State - ARUNACHAL PRADESH (12),Any Other,Urban,Persons,377,7,4,10,356,496
DISAB04,12,State - ARUNACHAL PRADESH (12),Any Other,Urban,Males,299,5,2,3,289,199
DISAB04,12,State - ARUNACHAL PRADESH (12),Any Other,Urban,Females,78,2,2,7,67,297
DISAB04,12,State - ARUNACHAL PRADESH (12),Multiple disability,Total,Persons,839,596,68,6,169,1570
DISAB04,12,State - ARUNACHAL PRADESH (12),Multiple disability,Total,Males,513,349,41,2,121,787
DISAB04,12,State - ARUNACHAL PRADESH (12),Multiple disability,Total,Females,326,247,27,4,48,783
DISAB04,12,State - ARUNACHAL PRADESH (12),Multiple disability,Rural,Persons,772,591,64,6,111,1368
DISAB04,12,State - ARUNACHAL PRADESH (12),Multiple disability,Rural,Males,462,346,38,2,76,677
DISAB04,12,State - ARUNACHAL PRADESH (12),Multiple disability,Rural,Females,310,245,26,4,35,691
DISAB04,12,State - ARUNACHAL PRADESH (12),Multiple disability,Urban,Persons,67,5,4,0,58,202
DISAB04,12,State - ARUNACHAL PRADESH (12),Multiple disability,Urban,Males,51,3,3,0,45,110
DISAB04,12,State - ARUNACHAL PRADESH (12),Multiple disability,Urban,Females,16,2,1,0,13,92
DISAB04,13,State - NAGALAND (13),Total disabled population,Total,Persons,15384,10416,969,375,3624,14247
DISAB04,13,State - NAGALAND (13),Total disabled population,Total,Males,9022,5544,548,203,2727,7126
DISAB04,13,State - NAGALAND (13),Total disabled population,Total,Females,6362,4872,421,172,897,7121
DISAB04,13,State - NAGALAND (13),Total disabled population,Rural,Persons,13419,10178,889,289,2063,10130
DISAB04,13,State - NAGALAND (13),Total disabled population,Rural,Males,7620,5431,501,160,1528,5141
DISAB04,13,State - NAGALAND (13),Total disabled population,Rural,Females,5799,4747,388,129,535,4989
DISAB04,13,State - NAGALAND (13),Total disabled population,Urban,Persons,1965,238,80,86,1561,4117
DISAB04,13,State - NAGALAND (13),Total disabled population,Urban,Males,1402,113,47,43,1199,1985
DISAB04,13,State - NAGALAND (13),Total disabled population,Urban,Females,563,125,33,43,362,2132
DISAB04,13,State - NAGALAND (13),In Seeing,Total,Persons,2264,1414,155,58,637,1886
DISAB04,13,State - NAGALAND (13),In Seeing,Total,Males,1289,721,80,32,456,841
DISAB04,13,State - NAGALAND (13),In Seeing,Total,Females,975,693,75,26,181,1045
DISAB04,13,State - NAGALAND (13),In Seeing,Rural,Persons,1938,1384,145,41,368,1353
DISAB04,13,State - NAGALAND (13),In Seeing,Rural,Males,1070,709,75,22,264,619
DISAB04,13,State - NAGALAND (13),In Seeing,Rural,Females,868,675,70,19,104,734
DISAB04,13,State - NAGALAND (13),In Seeing,Urban,Persons,326,30,10,17,269,533
DISAB04,13,State - NAGALAND (13),In Seeing,Urban,Males,219,12,5,10,192,222
DISAB04,13,State - NAGALAND (13),In Seeing,Urban,Females,107,18,5,7,77,311
DISAB04,13,State - NAGALAND (13),In Hearing,Total,Persons,5529,3897,278,134,1220,3411
DISAB04,13,State - NAGALAND (13),In Hearing,Total,Males,3353,2170,150,73,960,1654
DISAB04,13,State - NAGALAND (13),In Hearing,Total,Females,2176,1727,128,61,260,1757
DISAB04,13,State - NAGALAND (13),In Hearing,Rural,Persons,4856,3796,250,107,703,2381
DISAB04,13,State - NAGALAND (13),In Hearing,Rural,Males,2845,2117,135,58,535,1205
DISAB04,13,State - NAGALAND (13),In Hearing,Rural,Females,2011,1679,115,49,168,1176
DISAB04,13,State - NAGALAND (13),In Hearing,Urban,Persons,673,101,28,27,517,1030
DISAB04,13,State - NAGALAND (13),In Hearing,Urban,Males,508,53,15,15,425,449
DISAB04,13,State - NAGALAND (13),In Hearing,Urban,Females,165,48,13,12,92,581
DISAB04,13,State - NAGALAND (13),In Speech,Total,Persons,1291,954,106,16,215,1003
DISAB04,13,State - NAGALAND (13),In Speech,Total,Males,728,500,60,10,158,533
DISAB04,13,State - NAGALAND (13),In Speech,Total,Females,563,454,46,6,57,470
DISAB04,13,State - NAGALAND (13),In Speech,Rural,Persons,1180,933,92,12,143,709
DISAB04,13,State - NAGALAND (13),In Speech,Rural,Males,649,487,50,9,103,384
DISAB04,13,State - NAGALAND (13),In Speech,Rural,Females,531,446,42,3,40,325
DISAB04,13,State - NAGALAND (13),In Speech,Urban,Persons,111,21,14,4,72,294
DISAB04,13,State - NAGALAND (13),In Speech,Urban,Males,79,13,10,1,55,149
DISAB04,13,State - NAGALAND (13),In Speech,Urban,Females,32,8,4,3,17,145
DISAB04,13,State - NAGALAND (13),In Movement,Total,Persons,1533,851,95,65,522,2295
DISAB04,13,State - NAGALAND (13),In Movement,Total,Males,993,484,66,38,405,1242
DISAB04,13,State - NAGALAND (13),In Movement,Total,Females,540,367,29,27,117,1053
DISAB04,13,State - NAGALAND (13),In Movement,Rural,Persons,1254,825,87,53,289,1687
DISAB04,13,State - NAGALAND (13),In Movement,Rural,Males,781,475,60,32,214,908
DISAB04,13,State - NAGALAND (13),In Movement,Rural,Females,473,350,27,21,75,779
DISAB04,13,State - NAGALAND (13),In Movement,Urban,Persons,279,26,8,12,233,608
DISAB04,13,State - NAGALAND (13),In Movement,Urban,Males,212,9,6,6,191,334
DISAB04,13,State - NAGALAND (13),In Movement,Urban,Females,67,17,2,6,42,274
DISAB04,13,State - NAGALAND (13),Mental Retardation,Total,Persons,477,318,46,8,105,773
DISAB04,13,State - NAGALAND (13),Mental Retardation,Total,Males,259,155,26,5,73,407
DISAB04,13,State - NAGALAND (13),Mental Retardation,Total,Females,218,163,20,3,32,366
DISAB04,13,State - NAGALAND (13),Mental Retardation,Rural,Persons,421,314,45,8,54,528
DISAB04,13,State - NAGALAND (13),Mental Retardation,Rural,Males,221,154,25,5,37,278
DISAB04,13,State - NAGALAND (13),Mental Retardation,Rural,Females,200,160,20,3,17,250
DISAB04,13,State - NAGALAND (13),Mental Retardation,Urban,Persons,56,4,1,0,51,245
DISAB04,13,State - NAGALAND (13),Mental Retardation,Urban,Males,38,1,1,0,36,129
DISAB04,13,State - NAGALAND (13),Mental Retardation,Urban,Females,18,3,0,0,15,116
DISAB04,13,State - NAGALAND (13),Mental Illness,Total,Persons,344,244,35,7,58,651
DISAB04,13,State - NAGALAND (13),Mental Illness,Total,Males,195,134,21,1,39,352
DISAB04,13,State - NAGALAND (13),Mental Illness,Total,Females,149,110,14,6,19,299
DISAB04,13,State - NAGALAND (13),Mental Illness,Rural,Persons,311,234,35,5,37,465
DISAB04,13,State - NAGALAND (13),Mental Illness,Rural,Males,177,128,21,1,27,248
DISAB04,13,State - NAGALAND (13),Mental Illness,Rural,Females,134,106,14,4,10,217
DISAB04,13,State - NAGALAND (13),Mental Illness,Urban,Persons,33,10,0,2,21,186
DISAB04,13,State - NAGALAND (13),Mental Illness,Urban,Males,18,6,0,0,12,104
DISAB04,13,State - NAGALAND (13),Mental Illness,Urban,Females,15,4,0,2,9,82
DISAB04,13,State - NAGALAND (13),Any Other,Total,Persons,2708,1793,159,59,697,2130
DISAB04,13,State - NAGALAND (13),Any Other,Total,Males,1490,872,86,24,508,1039
DISAB04,13,State - NAGALAND (13),Any Other,Total,Females,1218,921,73,35,189,1091
DISAB04,13,State - NAGALAND (13),Any Other,Rural,Persons,2314,1763,145,38,368,1385
DISAB04,13,State - NAGALAND (13),Any Other,Rural,Males,1222,860,80,15,267,688
DISAB04,13,State - NAGALAND (13),Any Other,Rural,Females,1092,903,65,23,101,697
DISAB04,13,State - NAGALAND (13),Any Other,Urban,Persons,394,30,14,21,329,745
DISAB04,13,State - NAGALAND (13),Any Other,Urban,Males,268,12,6,9,241,351
DISAB04,13,State - NAGALAND (13),Any Other,Urban,Females,126,18,8,12,88,394
DISAB04,13,State - NAGALAND (13),Multiple disability,Total,Persons,1238,945,95,28,170,2098
DISAB04,13,State - NAGALAND (13),Multiple disability,Total,Males,715,508,59,20,128,1058
DISAB04,13,State - NAGALAND (13),Multiple disability,Total,Females,523,437,36,8,42,1040
DISAB04,13,State - NAGALAND (13),Multiple disability,Rural,Persons,1145,929,90,25,101,1622
DISAB04,13,State - NAGALAND (13),Multiple disability,Rural,Males,655,501,55,18,81,811
DISAB04,13,State - NAGALAND (13),Multiple disability,Rural,Females,490,428,35,7,20,811
DISAB04,13,State - NAGALAND (13),Multiple disability,Urban,Persons,93,16,5,3,69,476
DISAB04,13,State - NAGALAND (13),Multiple disability,Urban,Males,60,7,4,2,47,247
DISAB04,13,State - NAGALAND (13),Multiple disability,Urban,Females,33,9,1,1,22,229
DISAB04,14,State - MANIPUR (14),Total disabled population,Total,Persons,25582,11607,2091,2007,9877,32965
DISAB04,14,State - MANIPUR (14),Total disabled population,Total,Males,15259,7011,1031,681,6536,15915
DISAB04,14,State - MANIPUR (14),Total disabled population,Total,Females,10323,4596,1060,1326,3341,17050
DISAB04,14,State - MANIPUR (14),Total disabled population,Rural,Persons,18878,10415,1658,1219,5586,21610
DISAB04,14,State - MANIPUR (14),Total disabled population,Rural,Males,11042,6182,805,345,3710,10684
DISAB04,14,State - MANIPUR (14),Total disabled population,Rural,Females,7836,4233,853,874,1876,10926
DISAB04,14,State - MANIPUR (14),Total disabled population,Urban,Persons,6704,1192,433,788,4291,11355
DISAB04,14,State - MANIPUR (14),Total disabled population,Urban,Males,4217,829,226,336,2826,5231
DISAB04,14,State - MANIPUR (14),Total disabled population,Urban,Females,2487,363,207,452,1465,6124
DISAB04,14,State - MANIPUR (14),In Seeing,Total,Persons,9221,4096,768,760,3597,9973
DISAB04,14,State - MANIPUR (14),In Seeing,Total,Males,5411,2420,361,284,2346,4504
DISAB04,14,State - MANIPUR (14),In Seeing,Total,Females,3810,1676,407,476,1251,5469
DISAB04,14,State - MANIPUR (14),In Seeing,Rural,Persons,6780,3664,608,456,2052,6649
DISAB04,14,State - MANIPUR (14),In Seeing,Rural,Males,3885,2129,272,134,1350,3085
DISAB04,14,State - MANIPUR (14),In Seeing,Rural,Females,2895,1535,336,322,702,3564
DISAB04,14,State - MANIPUR (14),In Seeing,Urban,Persons,2441,432,160,304,1545,3324
DISAB04,14,State - MANIPUR (14),In Seeing,Urban,Males,1526,291,89,150,996,1419
DISAB04,14,State - MANIPUR (14),In Seeing,Urban,Females,915,141,71,154,549,1905
DISAB04,14,State - MANIPUR (14),In Hearing,Total,Persons,6520,3221,462,462,2375,6371
DISAB04,14,State - MANIPUR (14),In Hearing,Total,Males,3798,1911,209,122,1556,2890
DISAB04,14,State - MANIPUR (14),In Hearing,Total,Females,2722,1310,253,340,819,3481
DISAB04,14,State - MANIPUR (14),In Hearing,Rural,Persons,5078,2983,375,281,1439,4585
DISAB04,14,State - MANIPUR (14),In Hearing,Rural,Males,2897,1750,164,60,923,2153
DISAB04,14,State - MANIPUR (14),In Hearing,Rural,Females,2181,1233,211,221,516,2432
DISAB04,14,State - MANIPUR (14),In Hearing,Urban,Persons,1442,238,87,181,936,1786
DISAB04,14,State - MANIPUR (14),In Hearing,Urban,Males,901,161,45,62,633,737
DISAB04,14,State - MANIPUR (14),In Hearing,Urban,Females,541,77,42,119,303,1049
DISAB04,14,State - MANIPUR (14),In Speech,Total,Persons,1134,469,92,97,476,1527
DISAB04,14,State - MANIPUR (14),In Speech,Total,Males,705,321,43,27,314,783
DISAB04,14,State - MANIPUR (14),In Speech,Total,Females,429,148,49,70,162,744
DISAB04,14,State - MANIPUR (14),In Speech,Rural,Persons,818,414,80,62,262,1015
DISAB04,14,State - MANIPUR (14),In Speech,Rural,Males,502,277,36,21,168,536
DISAB04,14,State - MANIPUR (14),In Speech,Rural,Females,316,137,44,41,94,479
DISAB04,14,State - MANIPUR (14),In Speech,Urban,Persons,316,55,12,35,214,512
DISAB04,14,State - MANIPUR (14),In Speech,Urban,Males,203,44,7,6,146,247
DISAB04,14,State - MANIPUR (14),In Speech,Urban,Females,113,11,5,29,68,265
DISAB04,14,State - MANIPUR (14),In Movement,Total,Persons,1829,739,170,129,791,3486
DISAB04,14,State - MANIPUR (14),In Movement,Total,Males,1246,509,102,58,577,1919
DISAB04,14,State - MANIPUR (14),In Movement,Total,Females,583,230,68,71,214,1567
DISAB04,14,State - MANIPUR (14),In Movement,Rural,Persons,1297,661,128,84,424,2211
DISAB04,14,State - MANIPUR (14),In Movement,Rural,Males,868,445,75,38,310,1227
DISAB04,14,State - MANIPUR (14),In Movement,Rural,Females,429,216,53,46,114,984
DISAB04,14,State - MANIPUR (14),In Movement,Urban,Persons,532,78,42,45,367,1275
DISAB04,14,State - MANIPUR (14),In Movement,Urban,Males,378,64,27,20,267,692
DISAB04,14,State - MANIPUR (14),In Movement,Urban,Females,154,14,15,25,100,583
DISAB04,14,State - MANIPUR (14),Mental Retardation,Total,Persons,1554,749,163,113,529,3292
DISAB04,14,State - MANIPUR (14),Mental Retardation,Total,Males,943,454,93,31,365,1683
DISAB04,14,State - MANIPUR (14),Mental Retardation,Total,Females,611,295,70,82,164,1609
DISAB04,14,State - MANIPUR (14),Mental Retardation,Rural,Persons,1198,687,137,70,304,1950
DISAB04,14,State - MANIPUR (14),Mental Retardation,Rural,Males,717,406,79,20,212,1037
DISAB04,14,State - MANIPUR (14),Mental Retardation,Rural,Females,481,281,58,50,92,913
DISAB04,14,State - MANIPUR (14),Mental Retardation,Urban,Persons,356,62,26,43,225,1342
DISAB04,14,State - MANIPUR (14),Mental Retardation,Urban,Males,226,48,14,11,153,646
DISAB04,14,State - MANIPUR (14),Mental Retardation,Urban,Females,130,14,12,32,72,696
DISAB04,14,State - MANIPUR (14),Mental Illness,Total,Persons,400,184,47,29,140,1059
DISAB04,14,State - MANIPUR (14),Mental Illness,Total,Males,258,109,33,11,105,584
DISAB04,14,State - MANIPUR (14),Mental Illness,Total,Females,142,75,14,18,35,475
DISAB04,14,State - MANIPUR (14),Mental Illness,Rural,Persons,284,171,29,17,67,557
DISAB04,14,State - MANIPUR (14),Mental Illness,Rural,Males,175,96,21,7,51,299
DISAB04,14,State - MANIPUR (14),Mental Illness,Rural,Females,109,75,8,10,16,258
DISAB04,14,State - MANIPUR (14),Mental Illness,Urban,Persons,116,13,18,12,73,502
DISAB04,14,State - MANIPUR (14),Mental Illness,Urban,Males,83,13,12,4,54,285
DISAB04,14,State - MANIPUR (14),Mental Illness,Urban,Females,33,0,6,8,19,217
DISAB04,14,State - MANIPUR (14),Any Other,Total,Persons,3974,1675,299,351,1649,4654
DISAB04,14,State - MANIPUR (14),Any Other,Total,Males,2323,1000,144,126,1053,2193
DISAB04,14,State - MANIPUR (14),Any Other,Total,Females,1651,675,155,225,596,2461
DISAB04,14,State - MANIPUR (14),Any Other,Rural,Persons,2691,1404,232,204,851,2963
DISAB04,14,State - MANIPUR (14),Any Other,Rural,Males,1557,823,119,50,565,1459
DISAB04,14,State - MANIPUR (14),Any Other,Rural,Females,1134,581,113,154,286,1504
DISAB04,14,State - MANIPUR (14),Any Other,Urban,Persons,1283,271,67,147,798,1691
DISAB04,14,State - MANIPUR (14),Any Other,Urban,Males,766,177,25,76,488,734
DISAB04,14,State - MANIPUR (14),Any Other,Urban,Females,517,94,42,71,310,957
DISAB04,14,State - MANIPUR (14),Multiple disability,Total,Persons,950,474,90,66,320,2603
DISAB04,14,State - MANIPUR (14),Multiple disability,Total,Males,575,287,46,22,220,1359
DISAB04,14,State - MANIPUR (14),Multiple disability,Total,Females,375,187,44,44,100,1244
DISAB04,14,State - MANIPUR (14),Multiple disability,Rural,Persons,732,431,69,45,187,1680
DISAB04,14,State - MANIPUR (14),Multiple disability,Rural,Males,441,256,39,15,131,888
DISAB04,14,State - MANIPUR (14),Multiple disability,Rural,Females,291,175,30,30,56,792
DISAB04,14,State - MANIPUR (14),Multiple disability,Urban,Persons,218,43,21,21,133,923
DISAB04,14,State - MANIPUR (14),Multiple disability,Urban,Males,134,31,7,7,89,471
DISAB04,14,State - MANIPUR (14),Multiple disability,Urban,Females,84,12,14,14,44,452
DISAB04,15,State - MIZORAM (15),Total disabled population,Total,Persons,5499,3223,571,85,1620,9661
DISAB04,15,State - MIZORAM (15),Total disabled population,Total,Males,3540,2018,350,57,1115,4658
DISAB04,15,State - MIZORAM (15),Total disabled population,Total,Females,1959,1205,221,28,505,5003
DISAB04,15,State - MIZORAM (15),Total disabled population,Rural,Persons,3582,2806,290,39,447,5045
DISAB04,15,State - MIZORAM (15),Total disabled population,Rural,Males,2256,1752,177,23,304,2328
DISAB04,15,State - MIZORAM (15),Total disabled population,Rural,Females,1326,1054,113,16,143,2717
DISAB04,15,State - MIZORAM (15),Total disabled population,Urban,Persons,1917,417,281,46,1173,4616
DISAB04,15,State - MIZORAM (15),Total disabled population,Urban,Males,1284,266,173,34,811,2330
DISAB04,15,State - MIZORAM (15),Total disabled population,Urban,Females,633,151,108,12,362,2286
DISAB04,15,State - MIZORAM (15),In Seeing,Total,Persons,809,435,95,8,271,1226
DISAB04,15,State - MIZORAM (15),In Seeing,Total,Males,557,293,65,8,191,530
DISAB04,15,State - MIZORAM (15),In Seeing,Total,Females,252,142,30,0,80,696
DISAB04,15,State - MIZORAM (15),In Seeing,Rural,Persons,540,388,58,3,91,697
